id,個案研判日,個案公佈日,縣市別,區域,新增確診人數,累計確診人數
443,2022/5/31,2022/5/31,台北市,大安區,644,22821
444,2022/5/31,2022/5/31,台北市,松山區,576,17489
445,2022/5/31,2022/5/31,台北市,大同區,428,14684
446,2022/5/31,2022/5/31,台北市,南港區,390,13968
447,2022/5/31,2022/5/31,台北市,中正區,262,12567
448,2022/5/31,2022/5/31,台南市,全區,7712,107938
449,2022/5/31,2022/5/31,台南市,永康區,1148,19052
450,2022/5/31,2022/5/31,台南市,安南區,988,12526
451,2022/5/31,2022/5/31,台南市,東區,610,9654
452,2022/5/31,2022/5/31,台南市,北區,541,7919
453,2022/5/31,2022/5/31,台南市,南區,528,7891
454,2022/5/31,2022/5/31,台南市,仁德區,375,5463
455,2022/5/31,2022/5/31,台南市,歸仁區,261,4195
456,2022/5/31,2022/5/31,台南市,中西區,267,3963
457,2022/5/31,2022/5/31,台南市,安平區,285,3960
458,2022/5/31,2022/5/31,台南市,新營區,342,3786
459,2022/5/31,2022/5/31,台南市,善化區,250,3272
460,2022/5/31,2022/5/31,台南市,新市區,206,2851
461,2022/5/31,2022/5/31,台南市,新化區,204,2754
462,2022/5/31,2022/5/31,台南市,佳里區,202,2580
463,2022/5/31,2022/5/31,台南市,關廟區,187,2279
464,2022/5/31,2022/5/31,台南市,麻豆區,160,2096
465,2022/5/31,2022/5/31,台南市,安定區,161,1736
466,2022/5/31,2022/5/31,台南市,柳營區,85,1200
467,2022/5/31,2022/5/31,台南市,西港區,119,1125
468,2022/5/31,2022/5/31,台南市,官田區,67,913
469,2022/5/31,2022/5/31,台南市,鹽水區,83,901
470,2022/5/31,2022/5/31,台南市,六甲區,69,893
471,2022/5/31,2022/5/31,台南市,學甲區,67,876
472,2022/5/31,2022/5/31,台南市,七股區,52,779
473,2022/5/31,2022/5/31,台南市,下營區,82,770
474,2022/5/31,2022/5/31,台南市,後壁區,65,702
475,2022/5/31,2022/5/31,台南市,白河區,64,638
476,2022/5/31,2022/5/31,台南市,將軍區,40,549
477,2022/5/31,2022/5/31,台南市,山上區,42,526
478,2022/5/31,2022/5/31,台南市,東山區,40,521
479,2022/5/31,2022/5/31,台南市,玉井區,36,412
480,2022/5/31,2022/5/31,台南市,大內區,18,308
481,2022/5/31,2022/5/31,台南市,北門區,11,216
482,2022/5/31,2022/5/31,台南市,左鎮區,10,214
483,2022/5/31,2022/5/31,台南市,楠西區,28,188
484,2022/5/31,2022/5/31,台南市,南化區,18,159
485,2022/5/31,2022/5/31,台南市,龍崎區,1,71
486,2022/5/31,2022/5/31,台東縣,全區,881,14566
487,2022/5/31,2022/5/31,台東縣,台東市,573,8177
488,2022/5/31,2022/5/31,台東縣,卑南鄉,54,988
489,2022/5/31,2022/5/31,台東縣,成功鎮,25,761
490,2022/5/31,2022/5/31,台東縣,太麻里鄉,24,596
491,2022/5/31,2022/5/31,台東縣,關山鎮,30,518
492,2022/5/31,2022/5/31,台東縣,蘭嶼鄉,25,467
493,2022/5/31,2022/5/31,台東縣,海端鄉,10,444
494,2022/5/31,2022/5/31,台東縣,東河鄉,39,426
495,2022/5/31,2022/5/31,台東縣,長濱鄉,9,419
496,2022/5/31,2022/5/31,台東縣,鹿野鄉,21,348
497,2022/5/31,2022/5/31,台東縣,池上鄉,13,291
498,2022/5/31,2022/5/31,台東縣,延平鄉,28,286
499,2022/5/31,2022/5/31,台東縣,金峰鄉,7,284
500,2022/5/31,2022/5/31,台東縣,綠島鄉,7,270
501,2022/5/31,2022/5/31,台東縣,大武鄉,14,200
502,2022/5/31,2022/5/31,台東縣,達仁鄉,2,91
503,2022/5/31,2022/5/31,嘉義市,全區,679,10768
504,2022/5/31,2022/5/31,嘉義市,西區,376,6087
505,2022/5/31,2022/5/31,嘉義市,東區,303,4681
506,2022/5/31,2022/5/31,嘉義縣,全區,1201,16972
507,2022/5/31,2022/5/31,嘉義縣,民雄鄉,288,3212
508,2022/5/31,2022/5/31,嘉義縣,水上鄉,128,2447
509,2022/5/31,2022/5/31,嘉義縣,中埔鄉,118,1560
510,2022/5/31,2022/5/31,嘉義縣,太保市,111,1526
511,2022/5/31,2022/5/31,嘉義縣,朴子市,103,1423
512,2022/5/31,2022/5/31,嘉義縣,大林鎮,71,1339
513,2022/5/31,2022/5/31,嘉義縣,竹崎鄉,66,842
514,2022/5/31,2022/5/31,嘉義縣,新港鄉,53,832
515,2022/5/31,2022/5/31,嘉義縣,布袋鎮,48,616
516,2022/5/31,2022/5/31,嘉義縣,六腳鄉,51,589
517,2022/5/31,2022/5/31,嘉義縣,鹿草鄉,43,536
518,2022/5/31,2022/5/31,嘉義縣,梅山鄉,20,470
519,2022/5/31,2022/5/31,嘉義縣,溪口鄉,18,408
520,2022/5/31,2022/5/31,嘉義縣,義竹鄉,29,336
521,2022/5/31,2022/5/31,嘉義縣,東石鄉,13,327
522,2022/5/31,2022/5/31,嘉義縣,番路鄉,21,275
523,2022/5/31,2022/5/31,嘉義縣,阿里山鄉,15,186
524,2022/5/31,2022/5/31,嘉義縣,大埔鄉,5,48
525,2022/5/31,2022/5/31,基隆市,全區,1416,58120
526,2022/5/31,2022/5/31,基隆市,安樂區,381,12815
527,2022/5/31,2022/5/31,基隆市,中正區,196,8710
528,2022/5/31,2022/5/31,基隆市,信義區,190,8691
529,2022/5/31,2022/5/31,基隆市,七堵區,218,8422
530,2022/5/31,2022/5/31,基隆市,中山區,170,6950
531,2022/5/31,2022/5/31,基隆市,仁愛區,141,6594
532,2022/5/31,2022/5/31,基隆市,暖暖區,120,5937
533,2022/5/31,2022/5/31,境外移入,全區,24,13055
534,2022/5/31,2022/5/31,境外移入,空值,24,13055
535,2022/5/31,2022/5/31,宜蘭縣,全區,1628,44988
536,2022/5/31,2022/5/31,宜蘭縣,宜蘭市,337,8923
537,2022/5/31,2022/5/31,宜蘭縣,羅東鎮,272,6628
538,2022/5/31,2022/5/31,宜蘭縣,冬山鄉,220,5292
539,2022/5/31,2022/5/31,宜蘭縣,蘇澳鎮,172,4596
540,2022/5/31,2022/5/31,宜蘭縣,礁溪鄉,94,3755
541,2022/5/31,2022/5/31,宜蘭縣,五結鄉,136,3751
542,2022/5/31,2022/5/31,宜蘭縣,員山鄉,90,3062
543,2022/5/31,2022/5/31,宜蘭縣,頭城鎮,68,2458
544,2022/5/31,2022/5/31,宜蘭縣,壯圍鄉,77,2027
545,2022/5/31,2022/5/31,宜蘭縣,三星鄉,80,1970
546,2022/5/31,2022/5/31,宜蘭縣,南澳鄉,36,1486
547,2022/5/31,2022/5/31,宜蘭縣,大同鄉,46,1040
548,2022/5/31,2022/5/31,屏東縣,全區,2953,47730
549,2022/5/31,2022/5/31,屏東縣,屏東市,709,13104
550,2022/5/31,2022/5/31,屏東縣,東港鎮,234,3784
551,2022/5/31,2022/5/31,屏東縣,萬丹鄉,202,3280
552,2022/5/31,2022/5/31,屏東縣,潮州鎮,235,3216
553,2022/5/31,2022/5/31,屏東縣,內埔鄉,187,3210
554,2022/5/31,2022/5/31,屏東縣,新園鄉,153,2508
555,2022/5/31,2022/5/31,屏東縣,長治鄉,109,1984
556,2022/5/31,2022/5/31,屏東縣,恆春鎮,126,1701
557,2022/5/31,2022/5/31,屏東縣,鹽埔鄉,114,1368
558,2022/5/31,2022/5/31,屏東縣,里港鄉,133,1308
559,2022/5/31,2022/5/31,屏東縣,九如鄉,92,1160
560,2022/5/31,2022/5/31,屏東縣,枋寮鄉,68,1026
561,2022/5/31,2022/5/31,屏東縣,萬巒鄉,45,808
562,2022/5/31,2022/5/31,屏東縣,來義鄉,39,703
563,2022/5/31,2022/5/31,屏東縣,瑪家鄉,36,684
564,2022/5/31,2022/5/31,屏東縣,林邊鄉,59,668
565,2022/5/31,2022/5/31,屏東縣,高樹鄉,36,658
566,2022/5/31,2022/5/31,屏東縣,竹田鄉,27,651
567,2022/5/31,2022/5/31,屏東縣,佳冬鄉,53,640
568,2022/5/31,2022/5/31,屏東縣,麟洛鄉,22,636
569,2022/5/31,2022/5/31,屏東縣,三地門鄉,22,606
570,2022/5/31,2022/5/31,屏東縣,泰武鄉,35,593
571,2022/5/31,2022/5/31,屏東縣,崁頂鄉,50,456
572,2022/5/31,2022/5/31,屏東縣,南州鄉,27,427
573,2022/5/31,2022/5/31,屏東縣,春日鄉,25,426
574,2022/5/31,2022/5/31,屏東縣,新埤鄉,22,410
575,2022/5/31,2022/5/31,屏東縣,車城鄉,22,335
576,2022/5/31,2022/5/31,屏東縣,獅子鄉,12,330
577,2022/5/31,2022/5/31,屏東縣,琉球鄉,13,276
578,2022/5/31,2022/5/31,屏東縣,牡丹鄉,15,264
579,2022/5/31,2022/5/31,屏東縣,滿州鄉,15,212
580,2022/5/31,2022/5/31,屏東縣,枋山鄉,6,177
581,2022/5/31,2022/5/31,屏東縣,霧台鄉,10,121
582,2022/5/31,2022/5/31,彰化縣,全區,4646,60287
583,2022/5/31,2022/5/31,彰化縣,彰化市,908,12208
584,2022/5/31,2022/5/31,彰化縣,員林市,479,6200
585,2022/5/31,2022/5/31,彰化縣,鹿港鎮,535,5497
586,2022/5/31,2022/5/31,彰化縣,和美鎮,331,4921
587,2022/5/31,2022/5/31,彰化縣,二林鎮,234,2565
588,2022/5/31,2022/5/31,彰化縣,花壇鄉,154,2495
589,2022/5/31,2022/5/31,彰化縣,大村鄉,121,2154
590,2022/5/31,2022/5/31,彰化縣,福興鄉,154,2048
591,2022/5/31,2022/5/31,彰化縣,溪湖鎮,132,1951
592,2022/5/31,2022/5/31,彰化縣,伸港鄉,157,1851
593,2022/5/31,2022/5/31,彰化縣,秀水鄉,158,1690
594,2022/5/31,2022/5/31,彰化縣,社頭鄉,126,1652
595,2022/5/31,2022/5/31,彰化縣,田中鎮,132,1641
596,2022/5/31,2022/5/31,彰化縣,埔心鄉,97,1641
597,2022/5/31,2022/5/31,彰化縣,北斗鎮,183,1574
598,2022/5/31,2022/5/31,彰化縣,永靖鄉,110,1430
599,2022/5/31,2022/5/31,彰化縣,芳苑鄉,93,1328
600,2022/5/31,2022/5/31,彰化縣,埤頭鄉,87,1184
601,2022/5/31,2022/5/31,彰化縣,埔鹽鄉,65,1080
602,2022/5/31,2022/5/31,彰化縣,溪州鄉,82,1025
603,2022/5/31,2022/5/31,彰化縣,芬園鄉,57,991
604,2022/5/31,2022/5/31,彰化縣,田尾鄉,78,871
605,2022/5/31,2022/5/31,彰化縣,線西鄉,61,844
606,2022/5/31,2022/5/31,彰化縣,大城鄉,42,565
607,2022/5/31,2022/5/31,彰化縣,竹塘鄉,27,443
608,2022/5/31,2022/5/31,彰化縣,二水鄉,43,438
609,2022/5/31,2022/5/31,新北市,全區,15211,615937
610,2022/5/31,2022/5/31,新北市,板橋區,2169,89987
611,2022/5/31,2022/5/31,新北市,中和區,1553,71367
612,2022/5/31,2022/5/31,新北市,三重區,1420,71276
613,2022/5/31,2022/5/31,新北市,新莊區,1794,69910
614,2022/5/31,2022/5/31,新北市,新店區,977,43089
615,2022/5/31,2022/5/31,新北市,土城區,987,37923
616,2022/5/31,2022/5/31,新北市,汐止區,907,34850
617,2022/5/31,2022/5/31,新北市,蘆洲區,860,30438
618,2022/5/31,2022/5/31,新北市,永和區,729,30322
619,2022/5/31,2022/5/31,新北市,樹林區,679,26454
620,2022/5/31,2022/5/31,新北市,淡水區,657,22261
621,2022/5/31,2022/5/31,新北市,三峽區,361,14760
622,2022/5/31,2022/5/31,新北市,五股區,386,14492
623,2022/5/31,2022/5/31,新北市,林口區,425,13445
624,2022/5/31,2022/5/31,新北市,鶯歌區,360,12305
625,2022/5/31,2022/5/31,新北市,泰山區,345,11979
626,2022/5/31,2022/5/31,新北市,八里區,141,4938
627,2022/5/31,2022/5/31,新北市,瑞芳區,137,4879
628,2022/5/31,2022/5/31,新北市,深坑區,80,3656
629,2022/5/31,2022/5/31,新北市,金山區,51,1717
630,2022/5/31,2022/5/31,新北市,萬里區,71,1658
631,2022/5/31,2022/5/31,新北市,三芝區,48,1583
632,2022/5/31,2022/5/31,新北市,烏來區,16,558
633,2022/5/31,2022/5/31,新北市,石碇區,12,494
634,2022/5/31,2022/5/31,新北市,石門區,9,398
635,2022/5/31,2022/5/31,新北市,貢寮區,11,396
636,2022/5/31,2022/5/31,新北市,雙溪區,10,356
637,2022/5/31,2022/5/31,新北市,坪林區,11,230
638,2022/5/31,2022/5/31,新北市,平溪區,5,216
639,2022/5/31,2022/5/31,新竹市,全區,2078,36633
640,2022/5/31,2022/5/31,新竹市,東區,1026,18882
641,2022/5/31,2022/5/31,新竹市,北區,633,11055
642,2022/5/31,2022/5/31,新竹市,香山區,419,6696
643,2022/5/31,2022/5/31,新竹縣,全區,2506,54400
644,2022/5/31,2022/5/31,新竹縣,竹北市,760,17981
645,2022/5/31,2022/5/31,新竹縣,湖口鄉,550,12059
646,2022/5/31,2022/5/31,新竹縣,竹東鎮,476,8829
647,2022/5/31,2022/5/31,新竹縣,新豐鄉,220,6039
648,2022/5/31,2022/5/31,新竹縣,新埔鎮,125,2279
649,2022/5/31,2022/5/31,新竹縣,關西鎮,86,1843
650,2022/5/31,2022/5/31,新竹縣,芎林鄉,118,1409
651,2022/5/31,2022/5/31,新竹縣,寶山鄉,48,1292
652,2022/5/31,2022/5/31,新竹縣,尖石鄉,22,920
653,2022/5/31,2022/5/31,新竹縣,橫山鄉,53,756
654,2022/5/31,2022/5/31,新竹縣,五峰鄉,23,393
655,2022/5/31,2022/5/31,新竹縣,北埔鄉,11,373
656,2022/5/31,2022/5/31,新竹縣,峨眉鄉,14,227
657,2022/5/31,2022/5/31,桃園市,全區,9760,285250
658,2022/5/31,2022/5/31,桃園市,桃園區,1734,60510
659,2022/5/31,2022/5/31,桃園市,中壢區,1804,51193
660,2022/5/31,2022/5/31,桃園市,龜山區,832,28313
661,2022/5/31,2022/5/31,桃園市,八德區,778,26186
662,2022/5/31,2022/5/31,桃園市,平鎮區,1069,25912
663,2022/5/31,2022/5/31,桃園市,蘆竹區,721,21675
664,2022/5/31,2022/5/31,桃園市,楊梅區,772,20923
665,2022/5/31,2022/5/31,桃園市,龍潭區,591,13153
666,2022/5/31,2022/5/31,桃園市,大溪區,404,11874
667,2022/5/31,2022/5/31,桃園市,大園區,376,10254
668,2022/5/31,2022/5/31,桃園市,觀音區,367,8687
669,2022/5/31,2022/5/31,桃園市,新屋區,204,5328
670,2022/5/31,2022/5/31,桃園市,復興區,108,1242
671,2022/5/31,2022/5/31,澎湖縣,全區,153,3061
672,2022/5/31,2022/5/31,澎湖縣,馬公市,94,2311
673,2022/5/31,2022/5/31,澎湖縣,湖西鄉,29,373
674,2022/5/31,2022/5/31,澎湖縣,白沙鄉,8,170
675,2022/5/31,2022/5/31,澎湖縣,西嶼鄉,10,138
676,2022/5/31,2022/5/31,澎湖縣,七美鄉,9,55
677,2022/5/31,2022/5/31,澎湖縣,望安鄉,3,14
678,2022/5/31,2022/5/31,花蓮縣,全區,1465,33740
679,2022/5/31,2022/5/31,花蓮縣,花蓮市,430,8696
680,2022/5/31,2022/5/31,花蓮縣,吉安鄉,346,8557
681,2022/5/31,2022/5/31,花蓮縣,秀林鄉,114,4012
682,2022/5/31,2022/5/31,花蓮縣,新城鄉,100,3007
683,2022/5/31,2022/5/31,花蓮縣,玉里鎮,148,2595
684,2022/5/31,2022/5/31,花蓮縣,壽豐鄉,113,1623
685,2022/5/31,2022/5/31,花蓮縣,光復鄉,52,1045
686,2022/5/31,2022/5/31,花蓮縣,萬榮鄉,22,877
687,2022/5/31,2022/5/31,花蓮縣,瑞穗鄉,29,821
688,2022/5/31,2022/5/31,花蓮縣,富里鄉,43,781
689,2022/5/31,2022/5/31,花蓮縣,卓溪鄉,34,738
690,2022/5/31,2022/5/31,花蓮縣,鳳林鎮,25,707
691,2022/5/31,2022/5/31,花蓮縣,豐濱鄉,9,281
692,2022/5/31,2022/5/31,苗栗縣,全區,1941,33574
693,2022/5/31,2022/5/31,苗栗縣,竹南鎮,366,8621
694,2022/5/31,2022/5/31,苗栗縣,頭份市,425,8078
695,2022/5/31,2022/5/31,苗栗縣,苗栗市,279,4277
696,2022/5/31,2022/5/31,苗栗縣,苑裡鎮,248,2568
697,2022/5/31,2022/5/31,苗栗縣,後龍鎮,88,1702
698,2022/5/31,2022/5/31,苗栗縣,通霄鎮,138,1682
699,2022/5/31,2022/5/31,苗栗縣,公館鄉,70,1288
700,2022/5/31,2022/5/31,苗栗縣,造橋鄉,61,1246
701,2022/5/31,2022/5/31,苗栗縣,三義鄉,39,624
702,2022/5/31,2022/5/31,苗栗縣,銅鑼鄉,46,619
703,2022/5/31,2022/5/31,苗栗縣,南庄鄉,34,561
704,2022/5/31,2022/5/31,苗栗縣,卓蘭鎮,34,536
705,2022/5/31,2022/5/31,苗栗縣,頭屋鄉,36,427
706,2022/5/31,2022/5/31,苗栗縣,大湖鄉,17,399
707,2022/5/31,2022/5/31,苗栗縣,泰安鄉,29,394
708,2022/5/31,2022/5/31,苗栗縣,三灣鄉,13,308
709,2022/5/31,2022/5/31,苗栗縣,西湖鄉,12,167
710,2022/5/31,2022/5/31,苗栗縣,獅潭鄉,6,77
711,2022/5/31,2022/5/31,連江縣,全區,52,640
712,2022/5/31,2022/5/31,連江縣,南竿鄉,36,387
713,2022/5/31,2022/5/31,連江縣,北竿鄉,6,97
714,2022/5/31,2022/5/31,連江縣,東引鄉,5,89
715,2022/5/31,2022/5/31,連江縣,莒光鄉,5,67
716,2022/5/31,2022/5/31,金門縣,全區,101,2437
717,2022/5/31,2022/5/31,金門縣,金城鎮,21,713
718,2022/5/31,2022/5/31,金門縣,金寧鄉,23,674
719,2022/5/31,2022/5/31,金門縣,金湖鎮,34,604
720,2022/5/31,2022/5/31,金門縣,金沙鎮,14,333
721,2022/5/31,2022/5/31,金門縣,烈嶼鄉,9,111
722,2022/5/31,2022/5/31,雲林縣,全區,1816,25419
723,2022/5/31,2022/5/31,雲林縣,斗六市,468,5253
724,2022/5/31,2022/5/31,雲林縣,虎尾鎮,255,3749
725,2022/5/31,2022/5/31,雲林縣,西螺鎮,148,2419
726,2022/5/31,2022/5/31,雲林縣,斗南鎮,172,1739
727,2022/5/31,2022/5/31,雲林縣,北港鎮,88,1393
728,2022/5/31,2022/5/31,雲林縣,麥寮鄉,82,1344
729,2022/5/31,2022/5/31,雲林縣,莿桐鄉,82,1050
730,2022/5/31,2022/5/31,雲林縣,古坑鄉,90,1029
731,2022/5/31,2022/5/31,雲林縣,土庫鎮,37,936
732,2022/5/31,2022/5/31,雲林縣,崙背鄉,28,794
733,2022/5/31,2022/5/31,雲林縣,元長鄉,37,789
734,2022/5/31,2022/5/31,雲林縣,二崙鄉,45,718
735,2022/5/31,2022/5/31,雲林縣,林內鄉,80,623
736,2022/5/31,2022/5/31,雲林縣,大埤鄉,44,599
737,2022/5/31,2022/5/31,雲林縣,口湖鄉,31,594
738,2022/5/31,2022/5/31,雲林縣,台西鄉,24,562
739,2022/5/31,2022/5/31,雲林縣,水林鄉,33,533
740,2022/5/31,2022/5/31,雲林縣,四湖鄉,35,475
741,2022/5/31,2022/5/31,雲林縣,褒忠鄉,18,431
742,2022/5/31,2022/5/31,雲林縣,東勢鄉,19,389
743,2022/5/31,2022/5/31,高雄市,全區,11728,181303
744,2022/5/31,2022/5/31,高雄市,鳳山區,1659,25011
745,2022/5/31,2022/5/31,高雄市,三民區,1392,21723
746,2022/5/31,2022/5/31,高雄市,楠梓區,1017,13972
747,2022/5/31,2022/5/31,高雄市,小港區,881,13716
748,2022/5/31,2022/5/31,高雄市,前鎮區,728,12226
749,2022/5/31,2022/5/31,高雄市,左營區,720,10927
750,2022/5/31,2022/5/31,高雄市,苓雅區,661,10467
751,2022/5/31,2022/5/31,高雄市,大寮區,606,7964
752,2022/5/31,2022/5/31,高雄市,鼓山區,599,7787
753,2022/5/31,2022/5/31,高雄市,岡山區,357,7143
754,2022/5/31,2022/5/31,高雄市,仁武區,407,6162
755,2022/5/31,2022/5/31,高雄市,路竹區,238,3965
756,2022/5/31,2022/5/31,高雄市,林園區,279,3817
757,2022/5/31,2022/5/31,高雄市,燕巢區,142,3754
758,2022/5/31,2022/5/31,高雄市,新興區,160,2959
759,2022/5/31,2022/5/31,高雄市,前金區,102,2840
760,2022/5/31,2022/5/31,高雄市,鳥松區,126,2592
761,2022/5/31,2022/5/31,高雄市,梓官區,160,2551
762,2022/5/31,2022/5/31,高雄市,大樹區,181,2414
763,2022/5/31,2022/5/31,高雄市,大社區,183,2409
764,2022/5/31,2022/5/31,高雄市,橋頭區,138,2288
765,2022/5/31,2022/5/31,高雄市,茄萣區,85,2100
766,2022/5/31,2022/5/31,高雄市,湖內區,96,2013
767,2022/5/31,2022/5/31,高雄市,旗津區,177,1743
768,2022/5/31,2022/5/31,高雄市,阿蓮區,121,1414
769,2022/5/31,2022/5/31,高雄市,旗山區,100,1251
770,2022/5/31,2022/5/31,高雄市,鹽埕區,78,1241
771,2022/5/31,2022/5/31,高雄市,彌陀區,72,1111
772,2022/5/31,2022/5/31,高雄市,美濃區,77,1026
773,2022/5/31,2022/5/31,高雄市,永安區,28,595
774,2022/5/31,2022/5/31,高雄市,內門區,41,474
775,2022/5/31,2022/5/31,高雄市,杉林區,39,376
776,2022/5/31,2022/5/31,高雄市,六龜區,28,359
777,2022/5/31,2022/5/31,高雄市,桃源區,12,256
778,2022/5/31,2022/5/31,高雄市,田寮區,12,253
779,2022/5/31,2022/5/31,高雄市,那瑪夏區,4,178
780,2022/5/31,2022/5/31,高雄市,甲仙區,13,117
781,2022/5/31,2022/5/31,高雄市,茂林區,9,109
782,2022/5/30,2022/5/30,南投縣,全區,1361,18806
783,2022/5/30,2022/5/30,南投縣,南投市,354,4712
784,2022/5/30,2022/5/30,南投縣,草屯鎮,258,3609
785,2022/5/30,2022/5/30,南投縣,埔里鎮,211,2970
786,2022/5/30,2022/5/30,南投縣,竹山鎮,131,2196
787,2022/5/30,2022/5/30,南投縣,名間鄉,106,1303
788,2022/5/30,2022/5/30,南投縣,仁愛鄉,64,988
789,2022/5/30,2022/5/30,南投縣,信義鄉,59,875
790,2022/5/30,2022/5/30,南投縣,國姓鄉,26,478
791,2022/5/30,2022/5/30,南投縣,鹿谷鄉,33,447
792,2022/5/30,2022/5/30,南投縣,水里鄉,49,393
793,2022/5/30,2022/5/30,南投縣,中寮鄉,29,312
794,2022/5/30,2022/5/30,南投縣,魚池鄉,18,283
795,2022/5/30,2022/5/30,南投縣,集集鎮,23,240
796,2022/5/30,2022/5/30,台中市,全區,10669,170839
797,2022/5/30,2022/5/30,台中市,北屯區,961,16492
798,2022/5/30,2022/5/30,台中市,西屯區,910,15887
799,2022/5/30,2022/5/30,台中市,大里區,852,13011
800,2022/5/30,2022/5/30,台中市,太平區,826,12277
801,2022/5/30,2022/5/30,台中市,北區,513,10238
802,2022/5/30,2022/5/30,台中市,南屯區,591,9977
803,2022/5/30,2022/5/30,台中市,豐原區,548,8092
804,2022/5/30,2022/5/30,台中市,南區,433,7864
805,2022/5/30,2022/5/30,台中市,沙鹿區,418,7243
806,2022/5/30,2022/5/30,台中市,西區,384,6595
807,2022/5/30,2022/5/30,台中市,大雅區,438,6114
808,2022/5/30,2022/5/30,台中市,潭子區,444,6094
809,2022/5/30,2022/5/30,台中市,清水區,361,5918
810,2022/5/30,2022/5/30,台中市,梧棲區,396,5284
811,2022/5/30,2022/5/30,台中市,龍井區,338,5048
812,2022/5/30,2022/5/30,台中市,烏日區,340,5046
813,2022/5/30,2022/5/30,台中市,東區,296,5043
814,2022/5/30,2022/5/30,台中市,霧峰區,306,4173
815,2022/5/30,2022/5/30,台中市,神岡區,197,3847
816,2022/5/30,2022/5/30,台中市,大甲區,285,3786
817,2022/5/30,2022/5/30,台中市,大肚區,230,3212
818,2022/5/30,2022/5/30,台中市,后里區,160,2537
819,2022/5/30,2022/5/30,台中市,東勢區,117,1853
820,2022/5/30,2022/5/30,台中市,外埔區,81,1360
821,2022/5/30,2022/5/30,台中市,中區,67,1287
822,2022/5/30,2022/5/30,台中市,大安區,49,857
823,2022/5/30,2022/5/30,台中市,新社區,58,738
824,2022/5/30,2022/5/30,台中市,石岡區,30,529
825,2022/5/30,2022/5/30,台中市,和平區,40,437
826,2022/5/30,2022/5/30,台北市,全區,5822,263808
827,2022/5/30,2022/5/30,台北市,萬華區,400,28837
828,2022/5/30,2022/5/30,台北市,文山區,611,27887
829,2022/5/30,2022/5/30,台北市,北投區,623,27831
830,2022/5/30,2022/5/30,台北市,士林區,607,27473
831,2022/5/30,2022/5/30,台北市,內湖區,722,26079
832,2022/5/30,2022/5/30,台北市,中山區,461,23367
833,2022/5/30,2022/5/30,台北市,信義區,567,23105
834,2022/5/30,2022/5/30,台北市,大安區,536,22177
835,2022/5/30,2022/5/30,台北市,松山區,459,16913
836,2022/5/30,2022/5/30,台北市,大同區,253,14256
837,2022/5/30,2022/5/30,台北市,南港區,339,13578
838,2022/5/30,2022/5/30,台北市,中正區,244,12305
839,2022/5/30,2022/5/30,台南市,全區,6403,100226
840,2022/5/30,2022/5/30,台南市,永康區,884,17904
841,2022/5/30,2022/5/30,台南市,安南區,680,11538
842,2022/5/30,2022/5/30,台南市,東區,636,9044
843,2022/5/30,2022/5/30,台南市,北區,454,7378
844,2022/5/30,2022/5/30,台南市,南區,404,7363
845,2022/5/30,2022/5/30,台南市,仁德區,380,5088
846,2022/5/30,2022/5/30,台南市,歸仁區,223,3934
847,2022/5/30,2022/5/30,台南市,中西區,246,3696
848,2022/5/30,2022/5/30,台南市,安平區,184,3675
849,2022/5/30,2022/5/30,台南市,新營區,344,3444
850,2022/5/30,2022/5/30,台南市,善化區,172,3022
851,2022/5/30,2022/5/30,台南市,新市區,140,2645
852,2022/5/30,2022/5/30,台南市,新化區,165,2550
853,2022/5/30,2022/5/30,台南市,佳里區,157,2378
854,2022/5/30,2022/5/30,台南市,關廟區,172,2092
855,2022/5/30,2022/5/30,台南市,麻豆區,153,1936
856,2022/5/30,2022/5/30,台南市,安定區,84,1575
857,2022/5/30,2022/5/30,台南市,柳營區,78,1115
858,2022/5/30,2022/5/30,台南市,西港區,80,1006
859,2022/5/30,2022/5/30,台南市,官田區,58,846
860,2022/5/30,2022/5/30,台南市,六甲區,92,824
861,2022/5/30,2022/5/30,台南市,鹽水區,75,818
862,2022/5/30,2022/5/30,台南市,學甲區,59,809
